,State,1,Crop,3,District,Year,Season,16,Area (ha),22,23,Production (t),27,29,Yield (t/ha)
34329,,,,,,2010-11,Whole year,,40.0,,,76.0,,,1.9
34330,,,,,,2011-12,Whole year,,45.0,,,90.0,,,2.0
34331,,,,,,2012-13,Whole year,,47.0,,,105.0,,,2.2340425531914896
34332,,,,,E/KAMENG,,,,,,,,,,
34333,,,,,,1998-99,Whole year,,45.0,,,90.0,,,2.0
34334,,,,,,1999-00,Whole year,,45.0,,,60.0,,,1.3333333333333335
34335,,,,,,2000-01,Whole year,,50.0,,,76.0,,,1.52
34336,,,,,,2001-02,Whole year,,70.0,,,98.0,,,1.4
34337,,,,,,2002-03,Whole year,,73.0,,,103.0,,,1.410958904109589
34338,,,,,,2003-04,Whole year,,72.0,,,103.0,,,1.4305555555555554
34339,,,,,,2004-05,Whole year,,72.0,,,103.0,,,1.4305555555555554
34340,,,,,,2005-06,Whole year,,79.0,,,112.0,,,1.4177215189873416
34341,,,,,,2006-07,Whole year,,81.0,,,124.0,,,1.5308641975308643
34342,,,,,,2007-08,Whole year,,82.0,,,126.0,,,1.5365853658536586
34343,,,,,,2008-09,Whole year,,82.0,,,129.0,,,1.5731707317073171
34344,,,,,,2009-10,Whole year,,83.0,,,131.0,,,1.5783132530120483
34345,,,,,,2010-11,Whole year,,85.0,,,136.0,,,1.6
34346,,,,,,2011-12,Whole year,,96.0,,,160.0,,,1.6666666666666665
34347,,,,,,2012-13,Whole year,,100.0,,,181.0,,,1.81
34348,,,,,E/SIANG,,,,,,,,,,
34349,,,,,,1998-99,Whole year,,100.0,,,80.0,,,0.8
34350,,,,,,1999-00,Whole year,,120.0,,,96.0,,,0.8
34351,,,,,,2000-01,Whole year,,140.0,,,138.0,,,0.9857142857142857
34352,,,,,,2001-02,Whole year,,138.0,,,160.0,,,1.1594202898550725
34353,,,,,,2002-03,Whole year,,140.0,,,170.0,,,1.2142857142857144
34354,,,,,,2003-04,Whole year,,140.0,,,155.0,,,1.107142857142857
34355,ARUNACHAL PRADESH,,,,,,,,,,,,,,
34356,,,Dry chillies,,,,,,,,,,,,
34357,,,,,E/SIANG,,,,,,,,,,
34358,,,,,,2004-05,Whole year,,68.0,,,88.0,,,1.2941176470588234
34359,,,,,,2005-06,Whole year,,173.0,,,186.0,,,1.0751445086705202
34360,,,,,,2006-07,Whole year,,173.0,,,186.0,,,1.0751445086705202
34361,,,,,,2007-08,Whole year,,182.0,,,180.0,,,0.989010989010989
34362,,,,,,2008-09,Whole year,,182.0,,,192.0,,,1.054945054945055
34363,,,,,,2009-10,Whole year,,155.0,,,171.0,,,1.103225806451613
34364,,,,,,2010-11,Whole year,,190.0,,,209.0,,,1.1
34365,,,,,,2011-12,Whole year,,213.0,,,246.0,,,1.1549295774647887
34366,,,,,,2012-13,Whole year,,214.0,,,236.0,,,1.1028037383177571
34367,,,,,KURUNG KAMEY,,,,,,,,,,
34368,,,,,,2003-04,Whole year,,60.0,,,78.0,,,1.3
34369,,,,,,2004-05,Whole year,,154.0,,,236.0,,,1.5324675324675325
34370,,,,,,2005-06,Whole year,,6.0,,,13.0,,,2.1666666666666665
34371,,,,,,2006-07,Whole year,,63.0,,,96.0,,,1.5238095238095237
34372,,,,,,2007-08,Whole year,,8.0,,,2.0,,,0.25
34373,,,,,,2010-11,Whole year,,10.0,,,3.0,,,0.3
34374,,,,,,2011-12,Whole year,,11.0,,,4.0,,,0.36363636363636365
34375,,,,,,2012-13,Whole year,,11.0,,,5.0,,,0.45454545454545453
34376,,,,,L/SUBABSIRI,,,,,,,,,,
34377,,,,,,1998-99,Whole year,,90.0,,,180.0,,,2.0
34378,,,,,,1999-00,Whole year,,140.0,,,210.0,,,1.5
34379,,,,,,2000-01,Whole year,,150.0,,,255.0,,,1.7
34380,,,,,,2001-02,Whole year,,75.0,,,100.0,,,1.3333333333333335
34381,,,,,,2002-03,Whole year,,153.0,,,214.0,,,1.3986928104575163
34382,,,,,,2003-04,Whole year,,140.0,,,215.0,,,1.5357142857142858
34383,,,,,,2004-05,Whole year,,85.0,,,112.0,,,1.3176470588235292
34384,,,,,,2005-06,Whole year,,152.0,,,239.0,,,1.5723684210526314
34385,,,,,,2006-07,Whole year,,155.0,,,244.0,,,1.5741935483870966
34386,,,,,,2007-08,Whole year,,200.0,,,356.0,,,1.78
34387,,,,,,2008-09,Whole year,,210.0,,,374.0,,,1.780952380952381
34388,,,,,,2009-10,Whole year,,118.0,,,211.0,,,1.788135593220339
34389,,,,,,2010-11,Whole year,,135.0,,,228.0,,,1.6888888888888889
34390,,,,,,2011-12,Whole year,,152.0,,,269.0,,,1.7697368421052633
34391,,,,,,2012-13,Whole year,,152.0,,,269.0,,,1.7697368421052633
34392,,,,,LOHIT,,,,,,,,,,
34393,,,,,,1998-99,Whole year,,60.0,,,163.0,,,2.716666666666667
34394,,,,,,1999-00,Whole year,,85.0,,,150.0,,,1.7647058823529411
34395,,,,,,2000-01,Whole year,,82.0,,,155.0,,,1.8902439024390245
34396,,,,,,2001-02,Whole year,,105.0,,,147.0,,,1.4
34397,,,,,,2002-03,Whole year,,125.0,,,175.0,,,1.4
34398,,,,,,2003-04,Whole year,,125.0,,,175.0,,,1.4
34399,,,,,,2004-05,Whole year,,20.0,,,30.0,,,1.5
34400,,,,,,2005-06,Whole year,,102.0,,,142.0,,,1.392156862745098
34401,,,,,,2006-07,Whole year,,125.0,,,199.0,,,1.5919999999999999
34402,,,,,,2007-08,Whole year,,125.0,,,190.0,,,1.52
34403,,,,,,2008-09,Whole year,,128.0,,,204.0,,,1.59375
34404,,,,,,2009-10,Whole year,,100.0,,,214.0,,,2.14
34405,,,,,,2010-11,Whole year,,135.0,,,234.0,,,1.7333333333333334
34406,,,,,,2011-12,Whole year,,152.0,,,276.0,,,1.8157894736842104
34407,ARUNACHAL PRADESH,,,,,,,,,,,,,,
34408,,,Dry chillies,,,,,,,,,,,,
34409,,,,,LOHIT,,,,,,,,,,
34410,,,,,,2012-13,Whole year,,145.0,,,348.0,,,2.4
34411,,,,,LOWER DIBANG VALLEY,,,,,,,,,,
34412,,,,,,2003-04,Whole year,,50.0,,,60.0,,,1.2
34413,,,,,,2004-05,Whole year,,390.0,,,560.0,,,1.435897435897436
34414,,,,,,2005-06,Whole year,,33.0,,,33.0,,,1.0
34415,,,,,,2006-07,Whole year,,60.0,,,72.0,,,1.2
34416,,,,,,2007-08,Whole year,,70.0,,,77.0,,,1.1
34417,,,,,,2008-09,Whole year,,68.0,,,75.0,,,1.1029411764705883
34418,,,,,,2009-10,Whole year,,69.0,,,76.0,,,1.1014492753623188
34419,,,,,,2010-11,Whole year,,76.0,,,83.0,,,1.0921052631578947
34420,,,,,,2011-12,Whole year,,87.0,,,97.0,,,1.114942528735632
34421,,,,,,2012-13,Whole year,,95.0,,,105.0,,,1.105263157894737
34422,,,,,PAPUMPARE,,,,,,,,,,
34423,,,,,,1998-99,Whole year,,28.0,,,75.0,,,2.6785714285714284
34424,,,,,,1999-00,Whole year,,40.0,,,60.0,,,1.5
34425,,,,,,2000-01,Whole year,,35.0,,,60.0,,,1.7142857142857142
34426,,,,,,2001-02,Whole year,,40.0,,,67.0,,,1.675
34427,,,,,,2002-03,Whole year,,60.0,,,88.0,,,1.4666666666666666
34428,,,,,,2003-04,Whole year,,52.0,,,72.0,,,1.3846153846153846
34429,,,,,,2004-05,Whole year,,160.0,,,170.0,,,1.0625
34430,,,,,,2005-06,Whole year,,65.0,,,95.0,,,1.4615384615384617
34431,,,,,,2006-07,Whole year,,65.0,,,96.0,,,1.4769230769230768
34432,,,,,,2007-08,Whole year,,55.0,,,77.0,,,1.4
34433,,,,,,2008-09,Whole year,,50.0,,,72.0,,,1.44
34434,,,,,,2009-10,Whole year,,60.0,,,372.0,,,6.2
34435,,,,,,2010-11,Whole year,,62.0,,,397.0,,,6.403225806451613
34436,,,,,,2011-12,Whole year,,70.0,,,468.0,,,6.685714285714286
34437,,,,,,2012-13,Whole year,,77.0,,,516.0,,,6.701298701298701
34438,,,,,TAWANG,,,,,,,,,,
34439,,,,,,2002-03,Whole year,,71.0,,,138.0,,,1.943661971830986
34440,,,,,,2003-04,Whole year,,74.0,,,148.0,,,2.0
34441,,,,,,2004-05,Whole year,,70.0,,,140.0,,,2.0
34442,,,,,,2005-06,Whole year,,65.0,,,130.0,,,2.0
34443,,,,,,2006-07,Whole year,,65.0,,,130.0,,,2.0
34444,,,,,,2007-08,Whole year,,65.0,,,130.0,,,2.0
34445,,,,,,2008-09,Whole year,,70.0,,,154.0,,,2.2
34446,,,,,,2009-10,Whole year,,71.0,,,163.0,,,2.295774647887324
34447,,,,,,2010-11,Whole year,,75.0,,,173.0,,,2.3066666666666666
34448,,,,,,2011-12,Whole year,,84.0,,,204.0,,,2.428571428571429
34449,,,,,,2012-13,Whole year,,75.0,,,173.0,,,2.3066666666666666
34450,,,,,TIRAP,,,,,,,,,,
34451,,,,,,1998-99,Whole year,,75.0,,,47.0,,,0.6266666666666666
34452,,,,,,1999-00,Whole year,,83.0,,,80.0,,,0.963855421686747
34453,,,,,,2000-01,Whole year,,88.0,,,140.0,,,1.5909090909090908
34454,,,,,,2001-02,Whole year,,120.0,,,160.0,,,1.3333333333333335
34455,,,,,,2002-03,Whole year,,120.0,,,132.0,,,1.1
34456,,,,,,2003-04,Whole year,,125.0,,,150.0,,,1.2
34457,,,,,,2004-05,Whole year,,12.0,,,83.0,,,6.916666666666666
34458,,,,,,2006-07,Whole year,,125.0,,,155.0,,,1.24
34459,ARUNACHAL PRADESH,,,,,,,,,,,,,,
34460,,,Dry chillies,,,,,,,,,,,,
34461,,,,,TIRAP,,,,,,,,,,
34462,,,,,,2007-08,Whole year,,125.0,,,150.0,,,1.2
34463,,,,,,2008-09,Whole year,,125.0,,,656.0,,,5.247999999999999
34464,,,,,,2009-10,Whole year,,72.0,,,132.0,,,1.8333333333333335
34465,,,,,,2010-11,Whole year,,74.0,,,137.0,,,1.8513513513513513
34466,,,,,,2011-12,Whole year,,83.0,,,161.0,,,1.9397590361445782
34467,,,,,,2012-13,Whole year,,80.0,,,640.0,,,8.0
34468,,,,,U/SIANG,,,,,,,,,,
34469,,,,,,1998-99,Whole year,,100.0,,,100.0,,,1.0
34470,,,,,,1999-00,Whole year,,130.0,,,110.0,,,0.8461538461538461
34471,,,,,,2000-01,Whole year,,130.0,,,110.0,,,0.8461538461538461
34472,,,,,,2001-02,Whole year,,170.0,,,210.0,,,1.2352941176470589
34473,,,,,,2002-03,Whole year,,175.0,,,220.0,,,1.2571428571428571
34474,,,,,,2003-04,Whole year,,175.0,,,220.0,,,1.2571428571428571
34475,,,,,,2004-05,Whole year,,18.0,,,25.0,,,1.3888888888888888
34476,,,,,,2005-06,Whole year,,225.0,,,112.0,,,0.49777777777777776
34477,,,,,,2006-07,Whole year,,225.0,,,112.0,,,0.49777777777777776
34478,,,,,,2007-08,Whole year,,230.0,,,115.0,,,0.5
34479,,,,,,2008-09,Whole year,,230.0,,,115.0,,,0.5
34480,,,,,,2009-10,Whole year,,230.0,,,138.0,,,0.6
34481,,,,,,2010-11,Whole year,,230.0,,,138.0,,,0.6
34482,,,,,,2011-12,Whole year,,259.0,,,163.0,,,0.6293436293436294
34483,,,,,,2012-13,Whole year,,240.0,,,192.0,,,0.8
34484,,,,,U/SUBANSIRI,,,,,,,,,,
34485,,,,,,1998-99,Whole year,,35.0,,,87.0,,,2.4857142857142858
34486,,,,,,1999-00,Whole year,,48.0,,,75.0,,,1.5625
34487,,,,,,2000-01,Whole year,,55.0,,,81.0,,,1.4727272727272729
34488,,,,,,2001-02,Whole year,,210.0,,,250.0,,,1.1904761904761905
34489,,,,,,2002-03,Whole year,,80.0,,,106.0,,,1.325
34490,,,,,,2003-04,Whole year,,85.0,,,111.0,,,1.3058823529411765
34491,,,,,,2004-05,Whole year,,162.0,,,252.0,,,1.5555555555555554
34492,,,,,,2005-06,Whole year,,306.0,,,168.0,,,0.5490196078431372
34493,,,,,,2006-07,Whole year,,199.0,,,398.0,,,2.0
34494,,,,,,2007-08,Whole year,,287.0,,,508.0,,,1.770034843205575
34495,,,,,,2008-09,Whole year,,309.0,,,537.0,,,1.737864077669903
34496,,,,,,2009-10,Whole year,,179.0,,,312.0,,,1.7430167597765365
34497,,,,,,2010-11,Whole year,,166.0,,,266.0,,,1.6024096385542168
34498,,,,,,2011-12,Whole year,,187.0,,,314.0,,,1.6791443850267378
34499,,,,,,2012-13,Whole year,,197.0,,,368.0,,,1.868020304568528
34500,,,,,W/KAMENG,,,,,,,,,,
34501,,,,,,1998-99,Whole year,,43.0,,,147.0,,,3.4186046511627906
34502,,,,,,1999-00,Whole year,,43.0,,,40.0,,,0.9302325581395349
34503,,,,,,2000-01,Whole year,,43.0,,,147.0,,,3.4186046511627906
34504,,,,,,2001-02,Whole year,,43.0,,,146.0,,,3.395348837209302
34505,,,,,,2002-03,Whole year,,43.0,,,146.0,,,3.395348837209302
34506,,,,,,2003-04,Whole year,,43.0,,,146.0,,,3.395348837209302
34507,,,,,,2004-05,Whole year,,43.0,,,146.0,,,3.395348837209302
34508,,,,,,2005-06,Whole year,,43.0,,,146.0,,,3.395348837209302
34509,,,,,,2006-07,Whole year,,43.0,,,146.0,,,3.395348837209302
34510,,,,,,2007-08,Whole year,,44.0,,,153.0,,,3.4772727272727275
34511,ARUNACHAL PRADESH,,,,,,,,,,,,,,
34512,,,Dry chillies,,,,,,,,,,,,
34513,,,,,W/KAMENG,,,,,,,,,,
34514,,,,,,2008-09,Whole year,,52.0,,,188.0,,,3.6153846153846154
34515,,,,,,2009-10,Whole year,,58.0,,,215.0,,,3.706896551724138
34516,,,,,,2010-11,Whole year,,57.0,,,210.0,,,3.6842105263157894
34517,,,,,,2011-12,Whole year,,64.0,,,248.0,,,3.875
34518,,,,,W/SIANG,,,,,,,,,,
34519,,,,,,1998-99,Whole year,,75.0,,,58.0,,,0.7733333333333333
34520,,,,,,1999-00,Whole year,,150.0,,,200.0,,,1.3333333333333335
34521,,,,,,2000-01,Whole year,,150.0,,,200.0,,,1.3333333333333335
34522,,,,,,2001-02,Whole year,,240.0,,,235.0,,,0.9791666666666667
34523,,,,,,2002-03,Whole year,,154.0,,,238.0,,,1.5454545454545454
34524,,,,,,2003-04,Whole year,,154.0,,,238.0,,,1.5454545454545454
34525,,,,,,2004-05,Whole year,,220.0,,,110.0,,,0.5
34526,,,,,,2005-06,Whole year,,162.0,,,232.0,,,1.4320987654320987
34527,,,,,,2006-07,Whole year,,154.0,,,238.0,,,1.5454545454545454
34528,,,,,,2007-08,Whole year,,157.0,,,235.0,,,1.496815286624204
34529,,,,,,2008-09,Whole year,,160.0,,,246.0,,,1.5375
34530,,,,,,2009-10,Whole year,,163.0,,,260.0,,,1.5950920245398774
34531,,,,,,2010-11,Whole year,,166.0,,,264.0,,,1.5903614457831323
34532,,,,,,2011-12,Whole year,,187.0,,,311.0,,,1.6631016042780749
34533,,,,,,2012-13,Whole year,,188.0,,,305.0,,,1.622340425531915
34534,,,Dry ginger,,,,,,,,,,,,
34535,,,,,ANJAW,,,,,,,,,,
34536,,,,,,2004-05,Kharif,,60.0,,,420.0,,,7.0
34537,,,,,,2005-06,Kharif,,65.0,,,455.0,,,7.0
34538,,,,,,2006-07,Whole year,,158.0,,,1199.0,,,7.588607594936709
34539,,,,,,2007-08,Whole year,,160.0,,,1179.0,,,7.36875
34540,,,,,,2008-09,Whole year,,168.0,,,1267.0,,,7.541666666666666
34541,,,,,,2009-10,Kharif,,200.0,,,1600.0,,,8.0
34542,,,,,,2010-11,Kharif,,115.0,,,920.0,,,8.0
34543,,,,,,2011-12,Whole year,,118.0,,,950.0,,,8.05084745762712
34544,,,,,,2012-13,Whole year,,120.0,,,980.0,,,8.166666666666666
34545,,,,,CHANGLANG,,,,,,,,,,
34546,,,,,,1998-99,Kharif,,150.0,,,795.0,,,5.3
34547,,,,,,1999-00,Kharif,,155.0,,,850.0,,,5.483870967741935
34548,,,,,,2000-01,Kharif,,437.0,,,2308.0,,,5.281464530892448
34549,,,,,,2001-02,Kharif,,477.0,,,2242.0,,,4.70020964360587
34550,,,,,,2002-03,Kharif,,450.0,,,2475.0,,,5.5
34551,,,,,,2003-04,Kharif,,425.0,,,2402.0,,,5.651764705882353
34552,,,,,,2004-05,Kharif,,20.0,,,145.0,,,7.25
34553,,,,,,2005-06,Kharif,,475.0,,,2707.0,,,5.698947368421053
34554,,,,,,2006-07,Whole year,,322.0,,,1752.0,,,5.440993788819876
34555,,,,,,2007-08,Whole year,,483.0,,,3043.0,,,6.300207039337474
34556,,,,,,2008-09,Whole year,,494.0,,,3531.0,,,7.147773279352226
34557,,,,,,2009-10,Kharif,,530.0,,,3816.0,,,7.2
34558,,,,,,2010-11,Kharif,,560.0,,,4032.0,,,7.2
34559,,,,,,2011-12,Whole year,,577.0,,,4163.0,,,7.214904679376083
34560,,,,,,2012-13,Whole year,,500.0,,,3865.0,,,7.73
34561,,,,,D/VALLEY,,,,,,,,,,
34562,,,,,,1998-99,Kharif,,2300.0,,,17250.0,,,7.5
34563,ARUNACHAL PRADESH,,,,,,,,,,,,,,
34564,,,Dry ginger,,,,,,,,,,,,
34565,,,,,D/VALLEY,,,,,,,,,,
34566,,,,,,1999-00,Kharif,,2310.0,,,19635.0,,,8.5
34567,,,,,,2000-01,Kharif,,2415.0,,,16905.0,,,7.0
34568,,,,,,2001-02,Kharif,,2420.0,,,21780.0,,,9.0
34569,,,,,,2002-03,Kharif,,3.0,,,50.0,,,16.666666666666668
34570,,,,,,2003-04,Kharif,,10.0,,,80.0,,,8.0
34571,,,,,,2004-05,Kharif,,120.0,,,526.0,,,4.383333333333333
34572,,,,,,2005-06,Kharif,,12.0,,,86.0,,,7.166666666666666
34573,,,,,,2006-07,Whole year,,5.0,,,8.0,,,1.6
34574,,,,,,2007-08,Whole year,,17.0,,,101.0,,,5.9411764705882355
34575,,,,,,2008-09,Whole year,,20.0,,,125.0,,,6.25
34576,,,,,,2009-10,Kharif,,20.0,,,125.0,,,6.25
34577,,,,,,2010-11,Kharif,,30.0,,,120.0,,,4.0
34578,,,,,,2011-12,Whole year,,30.0,,,124.0,,,4.133333333333333
34579,,,,,,2012-13,Whole year,,84.0,,,230.0,,,2.738095238095238
34580,,,,,E/KAMENG,,,,,,,,,,
34581,,,,,,1998-99,Kharif,,40.0,,,160.0,,,4.0
34582,,,,,,1999-00,Kharif,,50.0,,,140.0,,,2.8
34583,,,,,,2000-01,Kharif,,42.0,,,170.0,,,4.0476190476190474
34584,,,,,,2001-02,Kharif,,52.0,,,234.0,,,4.5
34585,,,,,,2002-03,Kharif,,52.0,,,231.0,,,4.4423076923076925
34586,,,,,,2003-04,Kharif,,47.0,,,209.0,,,4.446808510638298
34587,,,,,,2004-05,Kharif,,50.0,,,222.0,,,4.44
34588,,,,,,2005-06,Kharif,,55.0,,,227.0,,,4.127272727272728
34589,,,,,,2006-07,Whole year,,55.0,,,223.0,,,4.054545454545455
34590,,,,,,2007-08,Whole year,,55.0,,,225.0,,,4.090909090909091
34591,,,,,,2008-09,Whole year,,56.0,,,231.0,,,4.125
34592,,,,,,2009-10,Kharif,,58.0,,,239.0,,,4.120689655172414
34593,,,,,,2010-11,Kharif,,60.0,,,244.0,,,4.066666666666666
34594,,,,,,2011-12,Whole year,,62.0,,,252.0,,,4.064516129032258
34595,,,,,,2012-13,Whole year,,62.0,,,254.0,,,4.096774193548387
34596,,,,,E/SIANG,,,,,,,,,,
34597,,,,,,1998-99,Kharif,,80.0,,,260.0,,,3.25
34598,,,,,,1999-00,Kharif,,400.0,,,2815.0,,,7.0375
34599,,,,,,2000-01,Kharif,,500.0,,,4070.0,,,8.14
34600,,,,,,2001-02,Kharif,,560.0,,,4460.0,,,7.964285714285714
34601,,,,,,2002-03,Kharif,,580.0,,,4820.0,,,8.310344827586206
34602,,,,,,2003-04,Kharif,,600.0,,,4960.0,,,8.266666666666666
34603,,,,,,2004-05,Kharif,,196.0,,,4313.0,,,22.00510204081633
34604,,,,,,2005-06,Kharif,,657.0,,,5778.0,,,8.794520547945206
34605,,,,,,2006-07,Whole year,,657.0,,,5778.0,,,8.794520547945206
34606,,,,,,2007-08,Whole year,,667.0,,,5581.0,,,8.367316341829087
34607,,,,,,2008-09,Whole year,,672.0,,,5625.0,,,8.370535714285715
34608,,,,,,2009-10,Kharif,,826.0,,,8060.0,,,9.757869249394673
34609,,,,,,2010-11,Kharif,,867.0,,,8463.0,,,9.761245674740485
34610,,,,,,2011-12,Whole year,,893.0,,,8737.0,,,9.78387458006719
34611,,,,,,2012-13,Whole year,,988.0,,,9049.0,,,9.158906882591094
34612,,,,,KURUNG KAMEY,,,,,,,,,,
34613,,,,,,2003-04,Kharif,,20.0,,,142.0,,,7.1
34614,,,,,,2004-05,Kharif,,70.0,,,484.0,,,6.914285714285715
34615,ARUNACHAL PRADESH,,,,,,,,,,,,,,
34616,,,Dry ginger,,,,,,,,,,,,
34617,,,,,KURUNG KAMEY,,,,,,,,,,
34618,,,,,,2005-06,Kharif,,20.0,,,140.0,,,7.0
34619,,,,,,2006-07,Whole year,,100.0,,,80.0,,,0.8
34620,,,,,,2007-08,Whole year,,22.0,,,15.0,,,0.6818181818181819
34621,,,,,,2008-09,Whole year,,22.0,,,132.0,,,6.0
34622,,,,,,2009-10,Kharif,,22.0,,,132.0,,,6.0
34623,,,,,,2010-11,Kharif,,20.0,,,139.0,,,6.95
34624,,,,,,2011-12,Whole year,,20.0,,,143.0,,,7.15
34625,,,,,,2012-13,Whole year,,21.0,,,145.0,,,6.904761904761905
34626,,,,,L/SUBABSIRI,,,,,,,,,,
34627,,,,,,1998-99,Kharif,,80.0,,,160.0,,,2.0
34628,,,,,,1999-00,Kharif,,50.0,,,255.0,,,5.1
34629,,,,,,2000-01,Kharif,,65.0,,,357.0,,,5.492307692307693
34630,,,,,,2001-02,Kharif,,55.0,,,275.0,,,5.0
34631,,,,,,2002-03,Kharif,,56.0,,,386.0,,,6.892857142857143
34632,,,,,,2003-04,Kharif,,35.0,,,450.0,,,12.857142857142858
34633,,,,,,2004-05,Kharif,,66.0,,,309.0,,,4.681818181818182
34634,,,,,,2005-06,Kharif,,76.0,,,484.0,,,6.368421052631579
34635,,,,,,2006-07,Whole year,,78.0,,,494.0,,,6.333333333333334
34636,,,,,,2007-08,Whole year,,100.0,,,600.0,,,6.0
34637,,,,,,2008-09,Whole year,,105.0,,,630.0,,,6.0
34638,,,,,,2009-10,Kharif,,109.0,,,656.0,,,6.018348623853211
34639,,,,,,2010-11,Kharif,,188.0,,,1062.0,,,5.648936170212766
34640,,,,,,2011-12,Whole year,,194.0,,,1096.0,,,5.649484536082474
34641,,,,,,2012-13,Whole year,,194.0,,,1096.0,,,5.649484536082474
34642,,,,,LOHIT,,,,,,,,,,
34643,,,,,,1998-99,Kharif,,1086.0,,,9315.0,,,8.577348066298342
34644,,,,,,1999-00,Kharif,,1020.0,,,9880.0,,,9.686274509803921
34645,,,,,,2000-01,Kharif,,1060.0,,,10388.0,,,9.8
34646,,,,,,2001-02,Kharif,,716.0,,,7160.0,,,10.0
34647,,,,,,2002-03,Kharif,,695.0,,,6950.0,,,10.0
34648,,,,,,2003-04,Kharif,,896.0,,,8064.0,,,9.0
34649,,,,,,2004-05,Kharif,,2230.0,,,15610.0,,,7.0
34650,,,,,,2005-06,Kharif,,555.0,,,4551.0,,,8.2
34651,,,,,,2006-07,Whole year,,895.0,,,7294.0,,,8.149720670391062
34652,,,,,,2007-08,Whole year,,890.0,,,7324.0,,,8.229213483146067
34653,,,,,,2008-09,Whole year,,928.0,,,7778.0,,,8.381465517241379
34654,,,,,,2009-10,Kharif,,920.0,,,7544.0,,,8.2
34655,,,,,,2010-11,Kharif,,985.0,,,8826.0,,,8.960406091370558
34656,,,,,,2011-12,Whole year,,1015.0,,,9112.0,,,8.977339901477833
34657,,,,,,2012-13,Whole year,,1025.0,,,9277.0,,,9.050731707317073
34658,,,,,LOWER DIBANG VALLEY,,,,,,,,,,
34659,,,,,,2003-04,Kharif,,2225.0,,,18912.0,,,8.499775280898877
34660,,,,,,2004-05,Kharif,,430.0,,,2430.0,,,5.651162790697674
34661,,,,,,2005-06,Kharif,,2240.0,,,15680.0,,,7.0
34662,,,,,,2006-07,Whole year,,2750.0,,,20625.0,,,7.5
34663,,,,,,2007-08,Whole year,,2850.0,,,21375.0,,,7.5
34664,,,,,,2008-09,Whole year,,2833.0,,,21248.0,,,7.500176491351924
34665,,,,,,2009-10,Kharif,,2855.0,,,21413.0,,,7.500175131348511
34666,,,,,,2010-11,Kharif,,2880.0,,,21600.0,,,7.5
34667,ARUNACHAL PRADESH,,,,,,,,,,,,,,
34668,,,Dry ginger,,,,,,,,,,,,
34669,,,,,LOWER DIBANG VALLEY,,,,,,,,,,
34670,,,,,,2011-12,Whole year,,2966.0,,,22305.0,,,7.520229265003371
34671,,,,,,2012-13,Whole year,,2960.0,,,23680.0,,,8.0
34672,,,,,PAPUMPARE,,,,,,,,,,
34673,,,,,,1998-99,Kharif,,43.0,,,310.0,,,7.209302325581396
34674,,,,,,1999-00,Kharif,,50.0,,,340.0,,,6.8
34675,,,,,,2000-01,Kharif,,50.0,,,350.0,,,7.0
34676,,,,,,2001-02,Kharif,,55.0,,,385.0,,,7.0
34677,,,,,,2002-03,Kharif,,65.0,,,395.0,,,6.0769230769230775
34678,,,,,,2003-04,Kharif,,57.0,,,452.0,,,7.929824561403509
34679,,,,,,2004-05,Kharif,,635.0,,,5588.0,,,8.8
34680,,,,,,2005-06,Kharif,,100.0,,,726.0,,,7.26
34681,,,,,,2006-07,Whole year,,105.0,,,750.0,,,7.142857142857143
34682,,,,,,2007-08,Whole year,,90.0,,,626.0,,,6.955555555555556
34683,,,,,,2008-09,Whole year,,85.0,,,610.0,,,7.1764705882352935
34684,,,,,,2009-10,Kharif,,100.0,,,1030.0,,,10.3
34685,,,,,,2010-11,Kharif,,104.0,,,1066.0,,,10.25
34686,,,,,,2011-12,Whole year,,187.0,,,1100.0,,,5.882352941176471
34687,,,,,,2012-13,Whole year,,112.0,,,1109.0,,,9.901785714285715
34688,,,,,TAWANG,,,,,,,,,,
34689,,,,,,2002-03,Kharif,,32.0,,,80.0,,,2.5
34690,,,,,,2003-04,Kharif,,32.0,,,80.0,,,2.5
34691,,,,,,2004-05,Kharif,,28.0,,,70.0,,,2.5
34692,,,,,,2005-06,Kharif,,26.0,,,65.0,,,2.5
34693,,,,,,2006-07,Whole year,,26.0,,,65.0,,,2.5
34694,,,,,,2007-08,Whole year,,26.0,,,65.0,,,2.5
34695,,,,,,2008-09,Whole year,,26.0,,,65.0,,,2.5
34696,,,,,,2009-10,Kharif,,15.0,,,38.0,,,2.533333333333333
34697,,,,,,2010-11,Kharif,,20.0,,,50.0,,,2.5
34698,,,,,,2011-12,Whole year,,21.0,,,52.0,,,2.4761904761904763
34699,,,,,,2012-13,Whole year,,20.0,,,50.0,,,2.5
34700,,,,,TIRAP,,,,,,,,,,
34701,,,,,,1998-99,Kharif,,100.0,,,370.0,,,3.7
34702,,,,,,1999-00,Kharif,,75.0,,,366.0,,,4.88
34703,,,,,,2000-01,Kharif,,100.0,,,279.0,,,2.79
34704,,,,,,2001-02,Kharif,,110.0,,,500.0,,,4.545454545454546
34705,,,,,,2002-03,Kharif,,116.0,,,528.0,,,4.551724137931035
34706,,,,,,2003-04,Kharif,,115.0,,,530.0,,,4.608695652173913
34707,,,,,,2004-05,Kharif,,230.0,,,1635.0,,,7.108695652173912
34708,,,,,,2006-07,Whole year,,122.0,,,534.0,,,4.3770491803278695
34709,,,,,,2007-08,Whole year,,125.0,,,438.0,,,3.5039999999999996
